sample_date,block,plot,treatment,crop,field_time,sample_number,bed_location,direction,rod_length_in,notes,tdr_dattime,vwc_percent,period,EC,soil_temp_C,soil_temp_F,Temp_IR,Temp_IR(F),Latitude,Longitude,Satellites,Fix,Rod Length,Soil Type,VWC Mode,HDoP
7/16/2024,3,G,CM,FC,,145,edge,east,8,,7/16/2024 11:09,37,3509,0.23,28,82.4,--.-,--.-,0,0,0,0,L,S,V,
7/16/2024,3,G,CM,FC,,146,edge,east,8,,7/16/2024 11:09,22.5,2987,0.13,27.9,82.3,--.-,--.-,0,0,0,0,L,S,V,
7/16/2024,3,G,CM,FC,,147,edge,east,8,,7/16/2024 11:09,33.3,3378,0.2,28,82.3,--.-,--.-,0,0,0,0,L,S,V,
7/16/2024,3,G,CM,FC,,148,center,east,8,,7/16/2024 11:09,34.9,3433,0.22,27.9,82.3,--.-,--.-,0,0,0,0,L,S,V,
7/16/2024,3,G,CM,FC,,149,center,east,8,,7/16/2024 11:10,32.8,3358,0.18,27.9,82.2,--.-,--.-,0,0,0,0,L,S,V,
7/16/2024,3,G,CM,FC,,150,center,east,8,,7/16/2024 11:10,20.4,2913,0.08,27.9,82.2,--.-,--.-,0,0,0,0,L,S,V,
7/16/2024,3,H,SM,AS,,151,edge,east,8,,7/16/2024 11:10,31.7,3318,0.19,27.9,82.2,--.-,--.-,0,0,0,0,L,S,V,
7/16/2024,3,H,SM,AS,,152,edge,east,8,,7/16/2024 11:10,30.6,3279,0.17,27.8,82.1,--.-,--.-,0,0,0,0,L,S,V,
7/16/2024,3,H,SM,AS,,153,edge,east,8,,7/16/2024 11:10,32.1,3333,0.19,27.9,82.2,--.-,--.-,0,0,0,0,L,S,V,
7/16/2024,3,H,SM,AS,,154,center,east,8,,7/16/2024 11:10,31.8,3324,0.18,27.9,82.2,--.-,--.-,0,0,0,0,L,S,V,
7/16/2024,3,H,SM,AS,,155,center,east,8,,7/16/2024 11:10,32.2,3337,0.17,27.9,82.2,--.-,--.-,0,0,0,0,L,S,V,
7/16/2024,3,H,SM,AS,,156,center,east,8,,7/16/2024 11:10,30.7,3284,0.17,27.9,82.3,--.-,--.-,0,0,0,0,L,S,V,
7/16/2024,3,I,CM,DB,,157,edge,east,8,,7/16/2024 11:10,35.7,3462,0.23,27.9,82.3,--.-,--.-,0,0,0,0,L,S,V,
7/16/2024,3,I,CM,DB,,158,edge,east,8,,7/16/2024 11:10,38.5,3653,0.29,27.9,82.2,--.-,--.-,0,0,0,0,L,S,V,
7/16/2024,3,I,CM,DB,,159,edge,east,8,,7/16/2024 11:10,36.8,3544,0.27,27.9,82.2,--.-,--.-,0,0,0,0,L,S,V,
7/16/2024,3,I,CM,DB,,160,center,east,8,,7/16/2024 11:10,32.5,3348,0.24,27.9,82.2,--.-,--.-,0,0,0,0,L,S,V,
7/16/2024,3,I,CM,DB,,161,center,east,8,,7/16/2024 11:10,36.3,3487,0.22,27.9,82.2,--.-,--.-,0,0,0,0,L,S,V,
7/16/2024,3,I,CM,DB,,162,center,east,8,,7/16/2024 11:10,28.6,3207,0.17,27.9,82.2,--.-,--.-,0,0,0,0,L,S,V,
7/16/2024,4,A,SM,AS,,163,edge,east,8,,7/16/2024 11:10,39,3581,0.25,28.2,82.8,--.-,--.-,0,0,0,0,L,S,V,
7/16/2024,4,A,SM,AS,,164,edge,east,8,,7/16/2024 11:10,31.9,3328,0.17,28.3,82.9,--.-,--.-,0,0,0,0,L,S,V,
7/16/2024,4,A,SM,AS,,165,edge,east,8,,7/16/2024 11:10,33.1,3371,0.17,28.2,82.8,--.-,--.-,0,0,0,0,L,S,V,
7/16/2024,4,A,SM,AS,,166,center,east,8,,7/16/2024 11:11,35,3438,0.21,28.3,82.9,--.-,--.-,0,0,0,0,L,S,V,
7/16/2024,4,A,SM,AS,,167,center,east,8,,7/16/2024 11:11,33.8,3395,0.21,28.3,82.9,--.-,--.-,0,0,0,0,L,S,V,
7/16/2024,4,A,SM,AS,,168,center,east,8,,7/16/2024 11:11,33.4,3381,0.16,28.4,83.1,--.-,--.-,0,0,0,0,L,S,V,
7/16/2024,4,B,CM,FC,,169,edge,east,8,,7/16/2024 11:11,35.3,3450,0.23,28.4,83.1,--.-,--.-,0,0,0,0,L,S,V,
7/16/2024,4,B,CM,FC,,170,edge,east,8,,7/16/2024 11:11,34.6,3425,0.21,28.3,82.9,--.-,--.-,0,0,0,0,L,S,V,
7/16/2024,4,B,CM,FC,,171,edge,east,8,,7/16/2024 11:11,35.4,3462,0.25,28.2,82.8,--.-,--.-,0,0,0,0,L,S,V,
7/16/2024,4,B,CM,FC,,172,center,east,8,,7/16/2024 11:11,28,3185,0.11,28.2,82.7,--.-,--.-,0,0,0,0,L,S,V,
7/16/2024,4,B,CM,FC,,173,center,east,8,,7/16/2024 11:11,21.4,2949,0.08,28.1,82.5,--.-,--.-,0,0,0,0,L,S,V,
7/16/2024,4,B,CM,FC,,174,center,east,8,,7/16/2024 11:11,32.1,3333,0.18,28,82.4,--.-,--.-,0,0,0,0,L,S,V,
7/16/2024,4,C,BM,DB,,175,edge,east,8,,7/16/2024 11:11,27.9,3181,0.16,28,82.3,--.-,--.-,0,0,0,0,L,S,V,
7/16/2024,4,C,BM,DB,,176,edge,east,8,,7/16/2024 11:11,26.6,3135,0.15,27.9,82.2,--.-,--.-,0,0,0,0,L,S,V,
7/16/2024,4,C,BM,DB,,177,edge,east,8,,7/16/2024 11:11,30.3,3270,0.19,27.9,82.2,--.-,--.-,0,0,0,0,L,S,V,
7/16/2024,4,C,BM,DB,,178,center,east,8,,7/16/2024 11:11,28.4,3199,0.16,27.9,82.2,--.-,--.-,0,0,0,0,L,S,V,
7/16/2024,4,C,BM,DB,,179,center,east,8,,7/16/2024 11:11,26,3115,0.13,27.9,82.2,--.-,--.-,0,0,0,0,L,S,V,
7/16/2024,4,C,BM,DB,,180,center,east,8,,7/16/2024 11:11,20.7,2924,0.13,27.9,82.1,--.-,--.-,0,0,0,0,L,S,V,
7/16/2024,4,D,BM,AS,,181,edge,east,8,,7/16/2024 11:11,32.2,3339,0.11,27.8,82,--.-,--.-,0,0,0,0,L,S,V,
7/16/2024,4,D,BM,AS,,182,edge,east,8,,7/16/2024 11:11,27.4,3165,0.16,27.8,82,--.-,--.-,0,0,0,0,L,S,V,
7/16/2024,4,D,BM,AS,,183,edge,east,8,,7/16/2024 11:11,21.5,2952,0.11,27.7,81.9,--.-,--.-,0,0,0,0,L,S,V,
7/16/2024,4,D,BM,AS,,184,center,east,8,,7/16/2024 11:11,24.3,3053,0.13,27.7,81.9,--.-,--.-,0,0,0,0,L,S,V,
7/16/2024,4,D,BM,AS,,185,center,east,8,,7/16/2024 11:11,27.7,3174,0.15,27.7,81.9,--.-,--.-,0,0,0,0,L,S,V,
7/16/2024,4,D,BM,AS,,186,center,east,8,,7/16/2024 11:11,28,3185,0.17,27.7,81.9,--.-,--.-,0,0,0,0,L,S,V,
7/16/2024,4,E,BM,FC,,187,edge,east,8,,7/16/2024 11:11,29.2,3229,0.16,27.7,81.9,--.-,--.-,0,0,0,0,L,S,V,
7/16/2024,4,E,BM,FC,,188,edge,east,8,,7/16/2024 11:11,28.5,3203,0.15,27.7,81.9,--.-,--.-,0,0,0,0,L,S,V,
7/16/2024,4,E,BM,FC,,189,edge,east,8,,7/16/2024 11:11,29.4,3236,0.17,27.7,81.9,--.-,--.-,0,0,0,0,L,S,V,
7/16/2024,4,E,BM,FC,,190,center,east,8,,7/16/2024 11:11,22.3,2981,0.11,27.8,82,--.-,--.-,0,0,0,0,L,S,V,
7/16/2024,4,E,BM,FC,,191,center,east,8,,7/16/2024 11:11,22.6,2991,0.11,27.7,81.9,--.-,--.-,0,0,0,0,L,S,V,
7/16/2024,4,E,BM,FC,,192,center,east,8,,7/16/2024 11:11,24.8,3072,0.13,27.7,81.8,--.-,--.-,0,0,0,0,L,S,V,
7/16/2024,4,F,SM,DB,,193,edge,east,8,,7/16/2024 11:12,33.8,3397,0.18,27.7,81.8,--.-,--.-,0,0,0,0,L,S,V,
7/16/2024,4,F,SM,DB,,194,edge,east,8,,7/16/2024 11:12,35.9,3472,0.23,27.7,81.8,--.-,--.-,0,0,0,0,L,S,V,
7/16/2024,4,F,SM,DB,,195,edge,east,8,,7/16/2024 11:12,35.1,3443,0.2,27.6,81.7,--.-,--.-,0,0,0,0,L,S,V,
7/16/2024,4,F,SM,DB,,196,center,east,8,,7/16/2024 11:12,24.1,3046,0.11,27.7,81.8,--.-,--.-,0,0,0,0,L,S,V,
7/16/2024,4,F,SM,DB,,197,center,east,8,,7/16/2024 11:12,31.4,3310,0.16,27.7,81.8,--.-,--.-,0,0,0,0,L,S,V,
7/16/2024,4,F,SM,DB,,198,center,east,8,,7/16/2024 11:12,25.7,3105,0.13,27.7,81.8,--.-,--.-,0,0,0,0,L,S,V,
7/16/2024,4,G,CM,AS,,199,edge,east,8,,7/16/2024 11:12,35.5,3601,0.32,27.7,81.8,--.-,--.-,0,0,0,0,L,S,V,
7/16/2024,4,G,CM,AS,,200,edge,east,8,,7/16/2024 11:12,31.6,3317,0.2,27.8,82,--.-,--.-,0,0,0,0,L,S,V,
7/16/2024,4,G,CM,AS,,201,edge,east,8,,7/16/2024 11:12,33.8,3397,0.22,27.8,82,--.-,--.-,0,0,0,0,L,S,V,
7/16/2024,4,G,CM,AS,,202,center,east,8,,7/16/2024 11:12,30.2,3266,0.16,27.9,82.2,--.-,--.-,0,0,0,0,L,S,V,
7/16/2024,4,G,CM,AS,,203,center,east,8,,7/16/2024 11:12,34.5,3419,0.18,28,82.4,--.-,--.-,0,0,0,0,L,S,V,
7/16/2024,4,G,CM,AS,,204,center,east,8,,7/16/2024 11:12,30.5,3276,0.15,28.1,82.6,--.-,--.-,0,0,0,0,L,S,V,
7/16/2024,4,H,SM,FC,,205,edge,east,8,,7/16/2024 11:12,29.6,3243,0.15,28.1,82.6,--.-,--.-,0,0,0,0,L,S,V,
7/16/2024,4,H,SM,FC,,206,edge,east,8,,7/16/2024 11:12,26.9,3147,0.13,28.1,82.6,--.-,--.-,0,0,0,0,L,S,V,
7/16/2024,4,H,SM,FC,,207,edge,east,8,,7/16/2024 11:12,28.4,3202,0.15,28.1,82.6,--.-,--.-,0,0,0,0,L,S,V,
7/16/2024,4,H,SM,FC,,208,center,east,8,,7/16/2024 11:12,24.9,3076,0.12,28.1,82.6,--.-,--.-,0,0,0,0,L,S,V,
7/16/2024,4,H,SM,FC,,209,center,east,8,,7/16/2024 11:12,24.3,3054,0.14,28.1,82.6,--.-,--.-,0,0,0,0,L,S,V,
7/16/2024,4,H,SM,FC,,210,center,east,8,,7/16/2024 11:12,22.6,2993,0.12,28.1,82.5,--.-,--.-,0,0,0,0,L,S,V,
7/16/2024,4,I,CM,DB,,211,edge,east,8,,7/16/2024 11:12,33.3,3376,0.2,28.1,82.5,--.-,--.-,0,0,0,0,L,S,V,
7/16/2024,4,I,CM,DB,,212,edge,east,8,,7/16/2024 11:12,34.2,3410,0.22,28.1,82.6,--.-,--.-,0,0,0,0,L,S,V,
7/16/2024,4,I,CM,DB,,213,edge,east,8,,7/16/2024 11:12,36.5,3493,0.23,28.1,82.5,--.-,--.-,0,0,0,0,L,S,V,
7/16/2024,4,I,CM,DB,,214,center,east,8,,7/16/2024 11:12,25.7,2745,0.07,28.1,82.6,--.-,--.-,0,0,0,0,L,S,V,
7/16/2024,4,I,CM,DB,,215,center,east,8,,7/16/2024 11:12,26.8,3143,0.14,28.2,82.8,--.-,--.-,0,0,0,0,L,S,V,
7/16/2024,4,I,CM,DB,,216,center,east,8,,7/16/2024 11:12,26.5,3132,0.11,28.4,83.1,--.-,--.-,0,0,0,0,L,S,V,
7/24/2024,1,A,SM,DB,8:55,1,edge,west,8,,7/24/2024 8:56,38.2,3554,0.25,20.3,68.6,--.-,--.-,0,0,0,0,L,S,V,
7/24/2024,1,A,SM,DB,,2,edge,west,8,,7/24/2024 8:56,35.5,3456,0.22,20.4,68.7,--.-,--.-,0,0,0,0,L,S,V,
7/24/2024,1,A,SM,DB,,3,edge,west,8,,7/24/2024 8:56,38.5,3582,0.26,20.4,68.8,--.-,--.-,0,0,0,0,L,S,V,
7/24/2024,1,A,SM,DB,,4,center,west,8,,7/24/2024 8:56,34.1,3406,0.19,20.4,68.8,--.-,--.-,0,0,0,0,L,S,V,
7/24/2024,1,A,SM,DB,,5,center,west,8,,7/24/2024 8:56,35.2,3444,0.21,20.6,69,--.-,--.-,0,0,0,0,L,S,V,
7/24/2024,1,A,SM,DB,,6,center,west,8,,7/24/2024 8:56,33.5,3384,0.18,20.6,69,--.-,--.-,0,0,0,0,L,S,V,
7/24/2024,1,B,BM,AS,,7,edge,west,8,,7/24/2024 8:57,31.6,3316,0.2,20.6,69,--.-,--.-,0,0,0,0,L,S,V,
7/24/2024,1,B,BM,AS,,8,edge,west,8,,7/24/2024 8:57,30.1,3261,0.08,20.5,69,--.-,--.-,0,0,0,0,L,S,V,
7/24/2024,1,B,BM,AS,,9,edge,west,8,,7/24/2024 8:57,28.7,3211,0.17,20.5,69,--.-,--.-,0,0,0,0,L,S,V,
7/24/2024,1,B,BM,AS,,10,center,west,8,,7/24/2024 8:57,24,3043,0.13,20.5,69,--.-,--.-,0,0,0,0,L,S,V,
7/24/2024,1,B,BM,AS,,11,center,west,8,,7/24/2024 8:57,27.4,3163,0.16,20.7,69.2,--.-,--.-,0,0,0,0,L,S,V,
7/24/2024,1,B,BM,AS,,12,center,west,8,,7/24/2024 8:57,28.4,3199,0.17,20.7,69.2,--.-,--.-,0,0,0,0,L,S,V,
7/24/2024,1,C,CM,FC,,13,edge,west,8,,7/24/2024 8:57,37,3552,0.27,20.7,69.2,--.-,--.-,0,0,0,0,L,S,V,
7/24/2024,1,C,CM,FC,,14,edge,west,8,,7/24/2024 8:57,36.7,3499,0.23,20.7,69.2,--.-,--.-,0,0,0,0,L,S,V,
7/24/2024,1,C,CM,FC,,15,edge,west,8,,7/24/2024 8:57,33.3,3377,0.16,20.6,69.1,--.-,--.-,0,0,0,0,L,S,V,
7/24/2024,1,C,CM,FC,,16,center,west,8,,7/24/2024 8:57,20.7,2923,0.09,20.6,69,--.-,--.-,0,0,0,0,L,S,V,
7/24/2024,1,C,CM,FC,,17,center,west,8,,7/24/2024 8:57,39.7,3625,0.26,20.6,69,--.-,--.-,0,0,0,0,L,S,V,
7/24/2024,1,C,CM,FC,,18,center,west,8,,7/24/2024 8:57,24.3,3053,0.06,20.6,69,--.-,--.-,0,0,0,0,L,S,V,
7/24/2024,1,D,CM,DB,,19,edge,west,8,,7/24/2024 8:58,31.1,3298,0.21,20.6,69.2,--.-,--.-,0,0,0,0,L,S,V,
7/24/2024,1,D,CM,DB,,20,edge,west,8,,7/24/2024 8:58,38.3,3678,0.3,20.7,69.2,--.-,--.-,0,0,0,0,L,S,V,
7/24/2024,1,D,CM,DB,,21,edge,west,8,,7/24/2024 8:58,29.3,3232,0.19,20.7,69.3,--.-,--.-,0,0,0,0,L,S,V,
7/24/2024,1,D,CM,DB,,22,center,west,8,,7/24/2024 8:58,32.6,3351,0.2,20.8,69.4,--.-,--.-,0,0,0,0,L,S,V,
7/24/2024,1,D,CM,DB,,23,center,west,8,,7/24/2024 8:58,32,3332,0.15,20.9,69.5,--.-,--.-,0,0,0,0,L,S,V,
7/24/2024,1,D,CM,DB,,24,center,west,8,,7/24/2024 8:58,32.9,3362,0.23,20.9,69.5,--.-,--.-,0,0,0,0,L,S,V,
7/24/2024,1,E,CM,AS,,25,edge,west,8,,7/24/2024 8:58,37.6,3560,0.26,20.9,69.6,--.-,--.-,0,0,0,0,L,S,V,
7/24/2024,1,E,CM,AS,,26,edge,west,8,,7/24/2024 8:58,30.6,3280,0.16,20.9,69.6,--.-,--.-,0,0,0,0,L,S,V,
7/24/2024,1,E,CM,AS,,27,edge,west,8,,7/24/2024 8:59,33.8,3395,0.24,20.9,69.6,--.-,--.-,0,0,0,0,L,S,V,
7/24/2024,1,E,CM,AS,,28,center,west,8,,7/24/2024 8:59,34.9,3495,0.28,20.9,69.6,--.-,--.-,0,0,0,0,L,S,V,
7/24/2024,1,E,CM,AS,,29,center,west,8,,7/24/2024 8:59,38.5,3621,0.28,20.9,69.6,--.-,--.-,0,0,0,0,L,S,V,
7/24/2024,1,E,CM,AS,,30,center,west,8,,7/24/2024 8:59,36.7,3498,0.21,21,69.9,--.-,--.-,0,0,0,0,L,S,V,
7/24/2024,1,F,CM,AS,,31,edge,west,8,,7/24/2024 9:00,40.9,3781,0.3,21.1,70,--.-,--.-,0,0,0,0,L,S,V,
7/24/2024,1,F,SM,FC,,32,edge,west,8,,7/24/2024 9:00,36.5,3494,0.25,21.1,70,--.-,--.-,0,0,0,0,L,S,V,
7/24/2024,1,F,SM,FC,,33,edge,west,8,,7/24/2024 9:00,37.2,3532,0.26,21.1,69.9,--.-,--.-,0,0,0,0,L,S,V,
7/24/2024,1,F,SM,FC,,34,center,west,8,,7/24/2024 9:00,36,3476,0.23,21.1,70,--.-,--.-,0,0,0,0,L,S,V,
7/24/2024,1,F,SM,FC,,35,center,west,8,,7/24/2024 9:00,35.9,3471,0.21,21.1,70,--.-,--.-,0,0,0,0,L,S,V,
7/24/2024,1,F,SM,FC,,36,center,west,8,,7/24/2024 9:00,35.6,3459,0.2,21.1,70,--.-,--.-,0,0,0,0,L,S,V,
7/24/2024,1,G,BM,DB,,37,edge,west,8,,7/24/2024 9:00,29.5,3242,0.19,21.1,70,--.-,--.-,0,0,0,0,L,S,V,
7/24/2024,1,G,BM,DB,,38,edge,west,8,,7/24/2024 9:00,31.9,3327,0.21,21.1,70,--.-,--.-,0,0,0,0,L,S,V,
7/24/2024,1,G,BM,DB,,39,edge,west,8,,7/24/2024 9:00,32.5,3347,0.21,21.1,70,--.-,--.-,0,0,0,0,L,S,V,
7/24/2024,1,G,BM,DB,,40,center,west,8,,7/24/2024 9:00,31.9,3327,0.23,21.2,70.1,--.-,--.-,0,0,0,0,L,S,V,
7/24/2024,1,G,BM,DB,,41,center,west,8,,7/24/2024 9:00,30,3258,0.18,21.2,70.2,--.-,--.-,0,0,0,0,L,S,V,
7/24/2024,1,G,BM,DB,,42,center,west,8,,7/24/2024 9:00,33.4,3381,0.21,21.4,70.6,--.-,--.-,0,0,0,0,L,S,V,
7/24/2024,1,H,SM,AS,,43,edge,west,8,,7/24/2024 9:00,29,3221,0.12,21.6,71,--.-,--.-,0,0,0,0,L,S,V,
7/24/2024,1,H,SM,AS,,44,edge,west,8,,7/24/2024 9:00,34.1,3406,0.2,21.8,71.2,--.-,--.-,0,0,0,0,L,S,V,
7/24/2024,1,H,SM,AS,,45,edge,west,8,,7/24/2024 9:00,33,3367,0.17,21.8,71.3,--.-,--.-,0,0,0,0,L,S,V,
7/24/2024,1,H,SM,AS,,46,center,west,8,,7/24/2024 9:00,34.3,3414,0.17,21.9,71.4,--.-,--.-,0,0,0,0,L,S,V,
7/24/2024,1,H,SM,AS,,47,center,west,8,,7/24/2024 9:00,35.9,3469,0.22,22,71.6,--.-,--.-,0,0,0,0,L,S,V,
7/24/2024,1,H,SM,AS,,48,center,west,8,,7/24/2024 9:00,36.5,3494,0.22,22,71.7,--.-,--.-,0,0,0,0,L,S,V,
7/24/2024,1,I,BM,FC,,49,edge,west,8,,7/24/2024 9:00,37.5,3597,0.28,22.1,71.7,--.-,--.-,0,0,0,0,L,S,V,
7/24/2024,1,I,BM,FC,,50,edge,west,8,,7/24/2024 9:00,30.7,3282,0.18,22.1,71.9,--.-,--.-,0,0,0,0,L,S,V,
7/24/2024,1,I,BM,FC,,51,edge,west,8,,7/24/2024 9:00,31.5,3314,0.2,22.1,71.9,--.-,--.-,0,0,0,0,L,S,V,
7/24/2024,1,I,BM,FC,,52,center,west,8,,7/24/2024 9:00,28.9,3218,0.17,22.2,72,--.-,--.-,0,0,0,0,L,S,V,
7/24/2024,1,I,BM,FC,,53,center,west,8,,7/24/2024 9:01,28.6,3207,0.16,22.2,72,--.-,--.-,0,0,0,0,L,S,V,
7/24/2024,1,I,BM,FC,,54,center,west,8,,7/24/2024 9:01,28.2,3195,0.16,22.2,72,--.-,--.-,0,0,0,0,L,S,V,
7/24/2024,2,A,CM,AS,,55,edge,west,8,,7/24/2024 9:02,24,3051,0.26,21.5,70.8,--.-,--.-,0,0,0,0,L,S,V,
7/24/2024,2,A,CM,AS,,56,edge,west,8,,7/24/2024 9:02,37.4,3847,0.38,21.5,70.7,--.-,--.-,0,0,0,0,L,S,V,
7/24/2024,2,A,CM,AS,,57,edge,west,8,,7/24/2024 9:02,38.7,3728,0.32,21.6,70.8,--.-,--.-,0,0,0,0,L,S,V,
7/24/2024,2,A,CM,AS,,58,center,west,8,,7/24/2024 9:02,31.8,3323,0.23,21.7,71.1,--.-,--.-,0,0,0,0,L,S,V,
7/24/2024,2,A,CM,AS,,59,center,west,8,,7/24/2024 9:02,39.5,3627,0.26,21.7,71.1,--.-,--.-,0,0,0,0,L,S,V,
7/24/2024,2,A,CM,AS,,60,center,west,8,,7/24/2024 9:02,38.2,3555,0.24,21.8,71.2,--.-,--.-,0,0,0,0,L,S,V,
7/24/2024,2,B,SM,FC,,61,edge,west,8,,7/24/2024 9:02,39.8,3612,0.22,21.8,71.2,--.-,--.-,0,0,0,0,L,S,V,
7/24/2024,2,B,SM,FC,,62,edge,west,8,,7/24/2024 9:02,37.4,3525,0.24,21.8,71.2,--.-,--.-,0,0,0,0,L,S,V,
7/24/2024,2,B,SM,FC,,63,edge,west,8,,7/24/2024 9:02,36.5,3504,0.26,21.8,71.3,--.-,--.-,0,0,0,0,L,S,V,
7/24/2024,2,B,SM,FC,,64,center,west,8,,7/24/2024 9:02,37.4,3525,0.24,21.8,71.3,--.-,--.-,0,0,0,0,L,S,V,
7/24/2024,2,B,SM,FC,,65,center,west,8,,7/24/2024 9:02,33.4,3381,0.19,21.9,71.4,--.-,--.-,0,0,0,0,L,S,V,
7/24/2024,2,B,SM,FC,,66,center,west,8,,7/24/2024 9:02,22.6,2991,0.09,21.9,71.4,--.-,--.-,0,0,0,0,L,S,V,
7/24/2024,2,C,CM,DB,,67,edge,west,8,,7/24/2024 9:02,34,3441,0.27,21.9,71.5,--.-,--.-,0,0,0,0,L,S,V,
7/24/2024,2,C,CM,DB,,68,edge,west,8,,7/24/2024 9:02,24.2,3048,0.08,21.9,71.4,--.-,--.-,0,0,0,0,L,S,V,
7/24/2024,2,C,CM,DB,,69,edge,west,8,,7/24/2024 9:02,32.1,3335,0.24,21.8,71.3,--.-,--.-,0,0,0,0,L,S,V,
7/24/2024,2,C,CM,DB,,70,center,west,8,,7/24/2024 9:03,36.7,3693,0.33,21.9,71.4,--.-,--.-,0,0,0,0,L,S,V,
7/24/2024,2,C,CM,DB,,71,center,west,8,,7/24/2024 9:03,24.5,3059,0.05,21.9,71.4,--.-,--.-,0,0,0,0,L,S,V,
7/24/2024,2,C,CM,DB,,72,center,west,8,,7/24/2024 9:03,36.7,3499,0.24,21.9,71.4,--.-,--.-,0,0,0,0,L,S,V,
7/24/2024,2,D,BM,AS,,73,edge,west,8,,7/24/2024 9:03,32.3,3342,0.2,21.9,71.4,--.-,--.-,0,0,0,0,L,S,V,
7/24/2024,2,D,BM,AS,,74,edge,west,8,,7/24/2024 9:03,35.4,3451,0.25,21.9,71.5,--.-,--.-,0,0,0,0,L,S,V,
7/24/2024,2,D,BM,AS,,75,edge,west,8,,7/24/2024 9:03,34.8,3431,0.24,21.9,71.4,--.-,--.-,0,0,0,0,L,S,V,
7/24/2024,2,D,BM,AS,,76,center,west,8,,7/24/2024 9:03,36.7,3603,0.3,21.9,71.4,--.-,--.-,0,0,0,0,L,S,V,
7/24/2024,2,D,BM,AS,,77,center,west,8,,7/24/2024 9:03,34.9,3448,0.26,21.9,71.4,--.-,--.-,0,0,0,0,L,S,V,
7/24/2024,2,D,BM,AS,,78,center,west,8,,7/24/2024 9:03,34.7,3488,0.28,21.9,71.4,--.-,--.-,0,0,0,0,L,S,V,
7/24/2024,2,E,BM,FC,,79,edge,west,8,,7/24/2024 9:03,35.2,3491,0.27,21.9,71.4,--.-,--.-,0,0,0,0,L,S,V,
7/24/2024,2,E,BM,FC,,80,edge,west,8,,7/24/2024 9:03,38.6,3613,0.27,21.9,71.4,--.-,--.-,0,0,0,0,L,S,V,
7/24/2024,2,E,BM,FC,,81,edge,west,8,,7/24/2024 9:03,36.5,3566,0.29,21.9,71.4,--.-,--.-,0,0,0,0,L,S,V,
7/24/2024,2,E,BM,FC,,82,center,west,8,,7/24/2024 9:03,36.5,3522,0.27,21.9,71.4,--.-,--.-,0,0,0,0,L,S,V,
7/24/2024,2,E,BM,FC,,83,center,west,8,,7/24/2024 9:03,31.5,3311,0.18,21.9,71.5,--.-,--.-,0,0,0,0,L,S,V,
7/24/2024,2,E,BM,FC,,84,center,west,8,,7/24/2024 9:03,35.9,3472,0.22,21.9,71.5,--.-,--.-,0,0,0,0,L,S,V,
7/24/2024,2,F,BM,DB,,85,edge,west,8,,7/24/2024 9:03,34.7,3673,0.36,21.9,71.4,--.-,--.-,0,0,0,0,L,S,V,
7/24/2024,2,F,BM,DB,,86,edge,west,8,,7/24/2024 9:03,37.3,3582,0.28,21.8,71.3,--.-,--.-,0,0,0,0,L,S,V,
7/24/2024,2,F,BM,DB,,87,edge,west,8,,7/24/2024 9:03,34.1,3426,0.26,21.9,71.4,--.-,--.-,0,0,0,0,L,S,V,
7/24/2024,2,F,BM,DB,,88,center,west,8,,7/24/2024 9:03,31.4,3310,0.2,21.8,71.3,--.-,--.-,0,0,0,0,L,S,V,
7/24/2024,2,F,BM,DB,,89,center,west,8,,7/24/2024 9:03,33.2,3373,0.22,21.8,71.3,--.-,--.-,0,0,0,0,L,S,V,
7/24/2024,2,F,BM,DB,,90,center,west,8,,7/24/2024 9:03,33.3,3377,0.24,21.8,71.3,--.-,--.-,0,0,0,0,L,S,V,
7/24/2024,2,G,SM,AS,,91,edge,west,8,,7/24/2024 9:04,39.2,3588,0.23,21.9,71.4,--.-,--.-,0,0,0,0,L,S,V,
7/24/2024,2,G,SM,AS,,92,edge,west,8,,7/24/2024 9:04,34.7,3429,0.21,21.8,71.3,--.-,--.-,0,0,0,0,L,S,V,
7/24/2024,2,G,SM,AS,,93,edge,west,8,,7/24/2024 9:04,38.4,3560,0.24,21.9,71.4,--.-,--.-,0,0,0,0,L,S,V,
7/24/2024,2,G,SM,AS,,94,center,west,8,,7/24/2024 9:04,34.8,3430,0.21,21.9,71.4,--.-,--.-,0,0,0,0,L,S,V,
7/24/2024,2,G,SM,AS,,95,center,west,8,,7/24/2024 9:04,37.6,3531,0.24,21.8,71.3,--.-,--.-,0,0,0,0,L,S,V,
7/24/2024,2,G,SM,AS,,96,center,west,8,,7/24/2024 9:04,37.6,3531,0.21,21.9,71.4,--.-,--.-,0,0,0,0,L,S,V,
7/24/2024,2,H,CM,FC,,97,edge,west,8,,7/24/2024 9:04,39.4,3668,0.28,21.9,71.4,--.-,--.-,0,0,0,0,L,S,V,
7/24/2024,2,H,CM,FC,,98,edge,west,8,,7/24/2024 9:04,38.6,3630,0.28,21.8,71.3,--.-,--.-,0,0,0,0,L,S,V,
7/24/2024,2,H,CM,FC,,99,edge,west,8,,7/24/2024 9:04,33.7,3392,0.15,21.9,71.4,--.-,--.-,0,0,0,0,L,S,V,
7/24/2024,2,H,CM,FC,,100,center,west,8,,7/24/2024 9:04,34.1,3407,0.2,21.9,71.4,--.-,--.-,0,0,0,0,L,S,V,
7/24/2024,2,H,CM,FC,,101,center,west,8,,7/24/2024 9:04,33.8,3397,0.19,21.9,71.4,--.-,--.-,0,0,0,0,L,S,V,
